,fruit,diameter,weight,hue
4470,orange,10.14250566,167.0739236,28
4471,orange,8.68218791,143.8691609,28.97959184
4472,orange,11.73835819,164.039183,37.34265734
4473,orange,9.399626961,203.5684396,27.06521739
4474,orange,11.45466502,189.8735638,23.1372549
4475,orange,9.198787105,163.7022157,23.75838926
4476,orange,8.528415218,136.1425681,24.32432432
4477,orange,9.596310925,153.5616627,24.45859873
4478,orange,11.51534481,194.618703,27.79411765
4479,orange,9.696167616,173.9576103,30.58064516
4480,orange,10.25970952,190.6680153,29.04458599
4481,orange,9.351369099,185.6162997,27.48387097
4482,orange,12.37359573,185.5896029,33.93103448
4483,orange,9.806289139,186.1948172,27.17647059
4484,orange,8.749504159,176.9475827,31.38461538
4485,orange,12.16035231,188.7869933,34.34482759
4486,orange,9.861794656,175.9118618,25.24137931
4487,orange,9.303432821,178.0056419,31.92307692
4488,orange,10.11350605,158.0317904,26.05263158
4489,orange,10.79700007,180.9493589,22.19178082
4490,orange,7.657700088,198.2563321,33.42281879
4491,orange,7.800284825,182.476315,25.03067485
4492,orange,9.116695419,178.1288389,23.4939759
4493,orange,10.81068776,162.6878035,27.34177215
4494,orange,10.79756745,199.6987719,41.39534884
4495,orange,10.82859648,163.696907,30.83333333
4496,orange,11.15095951,182.4291687,26.61971831
4497,orange,11.70607011,175.5313575,35.14285714
4498,orange,12.71000819,188.8380327,23.85093168
4499,orange,6.828729354,172.1671287,27.94520548
4500,orange,10.23351867,149.8472507,19.85915493
4501,orange,10.95654168,175.4806211,29.81132075
4502,orange,9.929064726,179.8793077,32.61744966
4503,orange,8.265975129,166.7403239,37.39726027
4504,orange,11.89907136,187.8931872,23.63636364
4505,orange,10.10652257,166.1749471,34.71698113
4506,orange,12.63175825,170.6239699,32.05479452
4507,orange,10.10288017,173.9888838,26.41509434
4508,orange,12.23475791,190.9349716,28.5
4509,orange,8.063368153,174.2519368,29.77777778
4510,orange,8.971656335,184.9014648,34.8
4511,orange,9.641437168,176.5351018,28.125
4512,orange,11.55862256,178.1589877,32.94117647
4513,orange,10.80393014,164.6485081,27.06766917
4514,orange,12.20420579,188.4266001,29.56521739
4515,orange,11.2160198,200.3614732,37.28571429
4516,orange,12.55110129,187.2454252,27.27272727
4517,orange,10.02890244,186.5673436,29.81132075
4518,orange,7.788423886,156.9875648,35.38461538
4519,orange,10.14572314,181.2002606,32.98013245
4520,orange,9.186113798,162.9324296,24.36363636
4521,orange,10.54192767,173.328434,28.73239437
4522,orange,9.438431828,194.8082414,26.58227848
4523,orange,10.04325946,169.5908244,47.91366906
4524,orange,8.788463103,191.0563558,32.08333333
4525,orange,9.376304865,164.4788568,28.18181818
4526,orange,9.31859248,194.602358,32.40641711
4527,orange,11.30911977,169.4109178,24.2384106
4528,orange,8.323736456,183.0588007,29.37062937
4529,orange,9.722554185,172.3022132,30.41666667
4530,orange,9.504090582,185.4487619,28.84615385
4531,orange,10.37461539,169.2590771,31.55172414
4532,orange,11.05505956,170.0418977,36.8
4533,orange,9.856765559,172.4875971,27.72151899
4534,orange,8.647312865,175.8259774,22.89017341
4535,orange,10.53403729,173.7012442,30.20689655
4536,orange,8.6008819,213.1522744,30
4537,orange,9.071737072,168.1158331,41.22137405
4538,orange,7.54707231,191.266182,23.31210191
4539,orange,9.680333015,203.1664231,28.60927152
4540,orange,10.30267021,162.1801484,30.98039216
4541,orange,8.934547618,166.2194449,34.67532468
4542,orange,9.838773706,182.9927691,26.2745098
4543,orange,12.38556155,173.3613893,28.08510638
4544,orange,8.011354909,172.5581212,31.09756098
4545,orange,9.141183442,171.2061551,31.91489362
4546,orange,9.133001021,169.3587116,33.10344828
4547,orange,10.07844644,178.0362454,33.28767123
4548,orange,10.29805596,184.1394843,38.97810219
4549,orange,11.11442744,188.1776918,26.79245283
4550,orange,10.97509168,175.3399911,24.93975904
4551,orange,10.29126354,192.7392008,29.6
4552,orange,8.20574817,188.2886056,34.3373494
4553,orange,9.414750198,183.4335571,17.62237762
4554,orange,11.80848139,178.0305506,24.42857143
4555,orange,9.479480224,135.0063158,28.08510638
4556,orange,9.869401189,187.3019315,34.11764706
4557,orange,9.263286377,185.8595729,24.52554745
4558,orange,12.67646154,158.095107,29.03225806
4559,orange,11.3161743,164.9613952,25.5483871
4560,orange,11.33475043,174.0470749,31.44827586
4561,orange,9.158020178,169.6543081,38.60465116
4562,orange,9.20044483,161.3401714,31.81208054
4563,orange,8.64145461,185.8096563,29.80392157
4564,orange,7.846386563,155.4664438,35.68627451
4565,orange,10.1726857,187.5031218,24.75
4566,orange,7.163567089,175.885366,29.8089172
4567,orange,10.95311051,213.8587858,23.14285714
4568,orange,10.0079955,180.8043076,35.6097561
4569,orange,10.84508534,182.841478,27.7852349
4570,orange,7.571126436,191.711089,24.08163265
4571,orange,9.452726342,191.0339495,29.2
4572,orange,9.796790686,186.2921009,29.7810219
4573,orange,10.86659473,203.9774296,28.84615385
4574,orange,9.919999713,195.0198932,30.71428571
4575,orange,9.099017063,193.9016109,24.70588235
4576,orange,8.204904046,159.2254829,17.83783784
4577,orange,10.2941265,183.2601919,32.19512195
4578,orange,8.114754102,159.6343013,36.10619469
4579,orange,13.21027807,192.2142415,21.65413534
4580,orange,10.85934489,181.9351415,25.46511628
4581,orange,12.74540228,194.5934036,30
4582,orange,7.618373602,184.4466573,27.375
4583,orange,10.00050448,162.8583026,25.18518519
4584,orange,11.11704227,174.1895467,40.45454545
4585,orange,11.61151748,162.5040355,37.30769231
4586,orange,9.053389348,167.4419819,24.15584416
4587,orange,7.318713236,184.995452,34.34210526
4588,orange,8.624211659,160.9159289,37.5
4589,orange,7.902738792,205.4459835,24
4590,orange,9.368125648,179.976113,24.08163265
4591,orange,10.59659824,155.8157227,33.51724138
4592,orange,7.812515817,182.5794604,25.50898204
4593,orange,11.48421164,192.6046435,27.42857143
4594,orange,8.253497688,176.2105781,25.88235294
4595,orange,10.58554388,160.6586521,37.71428571
4596,orange,10.29687143,177.7194243,33.2
4597,orange,11.07575437,194.7397438,28.28025478
4598,orange,11.22249996,169.5839042,24.59016393
4599,orange,10.56019844,196.2911919,22.26415094
4600,orange,10.89751458,190.7204646,33.79746835
4601,orange,7.580550658,177.6976502,32.83018868
4602,orange,9.639964868,160.2633297,36.80981595
4603,orange,8.543527067,150.1012328,22.19653179
4604,orange,9.693619988,177.4492259,36.69064748
4605,orange,12.08278276,169.1732915,24.4
4606,orange,11.28882123,189.4977181,28.42105263
4607,orange,11.26709387,163.0754697,26.25
4608,orange,9.481802373,180.2577878,22.92134831
4609,orange,12.97843958,188.0599465,28.05194805
4610,orange,10.55493988,157.0217671,27.27272727
4611,orange,11.17034473,177.2620186,30.73170732
4612,orange,11.5631203,170.4774946,30
4613,orange,9.552021892,176.1469453,31.92307692
4614,orange,9.559985959,200.0505103,31.00671141
4615,orange,11.7788519,184.7710515,28.0239521
4616,orange,8.513445517,200.353489,27.72151899
4617,orange,10.75349225,183.4008217,34.71428571
4618,orange,11.18500334,176.2880706,28.23529412
4619,orange,8.917193769,185.0718425,35.41666667
4620,orange,10.21848179,158.8235105,32.04968944
4621,orange,9.350041675,173.1448694,23.41463415
4622,orange,9.639661973,151.0290989,30.1863354
4623,orange,9.718752165,150.2179919,32.0754717
4624,orange,8.107476959,150.5176735,30.71428571
4625,orange,12.84158894,180.9130903,32.43243243
4626,orange,6.011063736,201.0216049,37.24137931
4627,orange,11.3564448,177.7416151,26.88311688
4628,orange,10.728688,174.9571345,30.59602649
4629,orange,8.182202025,203.3075395,28.46153846
4630,orange,10.81612951,170.0864283,41.19402985
4631,orange,10.73739047,180.5173375,31.5
4632,orange,9.254667687,177.3346211,33.24840764
4633,orange,9.020257031,168.6487864,31.18421053
4634,orange,12.60825813,160.0901856,26.70967742
4635,orange,8.6903148,167.5445657,31.78807947
4636,orange,7.534829696,190.4415064,25.28301887
4637,orange,11.11729484,193.5120928,39.72413793
4638,orange,10.92855133,197.0087849,27.51592357
4639,orange,9.612138697,161.6637807,36.71052632
4640,orange,11.31150595,190.0710229,37.79220779
4641,orange,13.1716583,170.5615782,27.23404255
4642,orange,9.574134372,210.0312421,28.46153846
4643,orange,10.81510213,182.0617721,22.62857143
4644,orange,11.82524684,171.1515678,29.03225806
4645,orange,9.245588752,194.7308632,27.30769231
4646,orange,10.80191285,162.0648969,36.25899281
4647,orange,10.47703251,167.6120335,27.97546012
4648,orange,10.56542423,179.743969,33.67741935
4649,orange,9.397585,184.8289792,20.42553191
4650,orange,8.613485731,167.3454009,19.03448276
4651,orange,10.20543804,165.9722027,34.71698113
4652,orange,12.21142069,184.2184584,35.09433962
4653,orange,11.62767728,174.7236956,30
4654,orange,13.53211725,198.2385185,28.8
4655,orange,11.02526007,177.7830034,29.43396226
4656,orange,10.14195982,176.9134854,31.18421053
4657,orange,10.55954331,170.9341515,31.89873418
4658,orange,11.31902621,192.6216434,33.7254902
4659,orange,8.682051221,183.9480118,28.36363636
4660,orange,12.11884106,180.454198,26.25
4661,orange,9.875186865,182.7601375,27.66233766
4662,orange,9.009188837,168.082156,39.46308725
4663,orange,11.1074938,182.7014937,33.96226415
4664,orange,9.896737431,182.738988,28.04733728
4665,orange,9.614317467,215.5842517,36.8627451
4666,orange,9.725758962,190.071816,30.99337748
4667,orange,10.15384156,187.5862325,27.31034483
4668,orange,9.741834476,205.8215293,29.59459459
4669,orange,10.87777836,187.2374718,30.20134228
4670,orange,12.42777261,201.2824114,25.81395349
4671,orange,13.27064483,198.8059325,28.58823529
4672,orange,10.24153917,158.7054537,24.60431655
4673,orange,9.588017777,186.3998472,33.51724138
4674,orange,10.86570086,187.1689814,27.97297297
4675,orange,8.463083302,191.7654497,36.28742515
4676,orange,8.875709282,171.5180151,26.15384615
4677,orange,10.6829735,200.5815909,29.57142857
4678,orange,12.42017717,188.4259646,39.40298507
4679,orange,12.16941871,173.7235461,24.90566038
4680,orange,12.84703505,193.9667118,30.24
4681,orange,10.76582613,156.6266943,31.92307692
4682,orange,8.499243966,153.8163731,36.375
4683,orange,11.65329595,148.4442912,32.65822785
4684,orange,14.8453083,180.8570594,27.43902439
4685,orange,8.203886864,179.1865954,37.64705882
4686,orange,7.946764939,201.8491736,31.32075472
4687,orange,9.121242449,182.9752877,30.74074074
4688,orange,10.04922846,151.7597469,26.66666667
4689,orange,9.08681923,202.041818,24.56375839
4690,orange,9.888556288,172.2498284,34.34210526
4691,orange,10.31503498,184.4140866,29.79020979
4692,orange,10.49374723,161.2550422,28.16326531
4693,orange,9.324835293,158.5913491,26.47058824
4694,orange,9.244504069,164.3265406,26.44736842
4695,orange,9.133933363,170.9891924,33.05389222
4696,orange,9.560237513,166.9623755,31.15384615
4697,orange,11.81021075,161.7826722,33.14685315
4698,orange,8.436035515,201.8713038,29.8013245
4699,orange,8.064591337,182.279974,31.93548387
4700,orange,12.24313837,179.0942688,35.2
4701,orange,10.38750445,181.0617788,36.17021277
4702,orange,12.40271236,195.2652002,27.84313725
4703,orange,11.74879363,167.5700936,34.10958904
4704,orange,10.12119149,170.3984774,32.33766234
4705,orange,8.380592823,179.6673239,34.28571429
4706,orange,11.11077858,212.1413244,41.47058824
4707,orange,8.733426786,192.2052231,31.03448276
4708,orange,10.37952113,187.2162627,31.39534884
4709,orange,9.239694227,183.3236455,25.17482517
4710,orange,11.89289708,182.8256428,29.14285714
4711,orange,13.72105143,185.249535,21.48648649
4712,orange,11.50882888,184.6386996,22.92993631
4713,orange,10.67733779,162.1214622,33.47826087
4714,orange,10.58981664,208.6459833,35.52631579
4715,orange,10.69551608,178.648895,19.38461538
4716,orange,11.02584609,190.174277,20.35714286
4717,orange,9.3058555,188.8349569,28.69565217
4718,orange,9.796856213,165.8594395,33.75
4719,orange,10.36587741,162.210221,26.85314685
4720,orange,9.957366774,170.0726798,38.18181818
4721,orange,12.67387989,177.0693847,28.40236686
4722,orange,11.40938387,188.1056515,23.14285714
4723,orange,10.59333462,180.906849,21.48648649
4724,orange,11.43739647,174.5862548,28.67924528
4725,orange,11.64987655,192.8390051,24.57831325
4726,orange,11.85954692,187.7461467,31.9760479
4727,orange,10.47152115,183.8187225,31.81818182
4728,orange,9.556325985,174.6882333,29.00662252
4729,orange,11.90261746,188.3523493,27.7852349
4730,orange,12.56169822,174.6030856,35.36423841
4731,orange,11.29831088,168.3141838,30.38961039
4732,orange,12.31080215,219.4017011,25.60509554
4733,orange,10.80902909,192.3603066,27.34177215
4734,orange,10.49075498,180.4593443,29.06832298
4735,orange,12.46085524,179.4479843,28.35616438
4736,orange,10.03734868,185.1965091,30
4737,orange,13.53860857,195.2092622,31.97080292
4738,orange,7.947421941,198.5215009,21.98757764
4739,orange,10.51983437,164.5850924,25.76923077
4740,orange,10.25914214,183.8961798,32.05479452
4741,orange,11.12826586,187.7122153,25.5
4742,orange,10.3639476,202.7284898,25.77181208
4743,orange,11.17282588,187.8613633,33.02013423
4744,orange,11.13962944,189.7414521,28.62745098
4745,orange,10.21134211,172.9658435,26.85314685
4746,orange,9.928076307,210.4432014,27.27272727
4747,orange,10.95717355,182.7569613,31.61676647
4748,orange,10.58749851,220.0336702,27.72413793
4749,orange,9.918316456,191.5255042,36.71052632
4750,orange,10.9077878,198.8588985,34.71428571
4751,orange,8.542487912,175.6625637,32.94797688
4752,orange,11.73247712,174.8384975,30.99337748
4753,orange,10.57841637,166.6027257,27.17647059
4754,orange,10.71773973,158.1532564,31.15384615
4755,orange,13.05630384,190.1465998,27.84313725
4756,orange,11.92157122,212.6220277,35.49295775
4757,orange,6.663465469,201.9859656,32.96296296
4758,orange,9.163770117,169.6660679,22.94117647
4759,orange,9.808491595,168.7141521,25.14705882
4760,orange,12.1566024,190.5865368,24.93506494
4761,orange,10.70092412,203.3845701,35.77639752
4762,orange,11.14119113,172.5366415,30.18404908
4763,orange,11.67595036,170.0376225,21.17647059
4764,orange,9.389989076,191.2261084,27.48387097
4765,orange,9.298751027,218.1389549,29.63414634
4766,orange,11.30289068,201.5755619,27.35294118
4767,orange,11.74569381,183.7274158,25.54054054
4768,orange,10.48736347,166.3199289,27.5
4769,orange,12.7234509,168.5767985,38.25503356
4770,orange,11.0784673,178.2795253,30.22900763
4771,orange,9.167219433,184.5332064,30.95541401
4772,orange,10.40391944,177.5261602,26.50306748
4773,orange,11.65388775,176.2322399,30
4774,orange,9.328313013,195.2331948,32.72727273
4775,orange,10.25740307,178.2302541,37.18309859
4776,orange,9.699540855,172.8214731,36.77419355
4777,orange,10.95899271,208.6415167,24.88888889
4778,orange,10.10190143,184.3102093,26.30136986
4779,orange,12.38059358,181.936226,29.61538462
4780,orange,10.51048573,174.422539,28.5
4781,orange,11.96174136,183.7947149,24.08759124
4782,orange,7.866347349,195.9086168,36.78832117
4783,orange,11.10144337,201.3986221,38.79699248
4784,orange,11.12896871,187.6521268,26.82352941
4785,orange,11.70198535,169.5085783,36.09022556
4786,orange,10.50071722,162.3283447,26.03773585
4787,orange,10.31331379,181.0157523,23.92405063
4788,orange,11.1737663,185.874012,28.16326531
4789,orange,10.77605948,187.5639041,41.50684932
4790,orange,7.498775225,176.2033326,29.25
4791,orange,9.577353993,171.0641619,35.85365854
4792,orange,9.623494978,186.5290999,24
4793,orange,12.23982333,177.1063635,28.59060403
4794,orange,9.73105592,188.4002599,30.84507042
4795,orange,8.933259947,190.1382555,33.93103448
4796,orange,9.686946954,191.9369744,37.44360902
4797,orange,9.832801843,188.8212322,26.78571429
4798,orange,10.45683749,182.4049835,29.26829268
4799,orange,7.648382735,205.9770634,28.23529412
4800,orange,11.02039528,203.8842223,35.39568345
4801,orange,13.47781503,168.2832178,26.70731707
4802,orange,8.660105336,176.516933,25.28571429
4803,orange,13.19894622,168.0195909,31.04895105
4804,orange,12.01463714,187.1667563,31.95266272
4805,orange,9.216806384,177.6410222,31.97368421
4806,orange,10.75233412,186.529662,28.88888889
4807,orange,11.59258792,204.1944389,25.98726115
4808,orange,10.70364656,221.9592609,26.75159236
4809,orange,7.952164351,194.9737709,29.79020979
4810,orange,11.32202493,164.8092778,24.40677966
4811,orange,14.75594077,148.3450816,27.12328767
4812,orange,9.404823581,199.1670087,27.5
4813,orange,10.48220687,169.5769142,32.5984252
4814,orange,10.43249185,179.5800529,28.05194805
4815,orange,11.58236099,185.4537066,30.94339623
4816,orange,9.965640079,200.4331275,30.98039216
4817,orange,9.800250861,185.5646425,35.31914894
4818,orange,9.843811773,200.2491782,32.7607362
4819,orange,11.01040302,184.3818327,30.46875
4820,orange,7.731390442,185.4093701,27.57763975
4821,orange,13.30283683,164.5885837,26.81818182
4822,orange,11.5961214,207.6876799,28.30985915
4823,orange,9.928034699,209.5466791,31.5
4824,orange,13.10756,177.01428,29.33333333
4825,orange,12.10338479,188.927266,32.0754717
4826,orange,10.80506356,163.2913592,31.40939597
4827,orange,10.63834224,205.2157709,25.59440559
4828,orange,7.846286766,187.5735956,28.96551724
4829,orange,10.49091238,197.6947786,29.21052632
4830,orange,12.20555827,165.0747866,26.53061224
4831,orange,9.83204798,197.577518,32.02702703
4832,orange,11.85957384,192.5042387,30.56603774
4833,orange,10.19392673,180.6049674,35.13157895
4834,orange,11.68110514,181.4460368,28.33333333
4835,orange,9.09814905,175.2220414,26.25
4836,orange,13.97308158,195.2703239,30.39473684
4837,orange,13.24790774,150.087073,34.18181818
4838,orange,8.343995729,178.2073384,26.20253165
4839,orange,11.09945762,179.7083589,25.24390244
4840,orange,10.2505766,188.3461425,25.32467532
4841,orange,8.623021169,212.0617382,31.02040816
4842,orange,10.29152744,194.4509514,25.28571429
4843,orange,9.350464781,189.3887599,34.38596491
4844,orange,10.31101435,204.0698614,31.60305344
4845,orange,10.78653075,195.6569065,24.47368421
4846,orange,11.33879306,175.0945781,38.70967742
4847,orange,11.08709369,178.102224,28.97959184
4848,orange,12.8207476,201.5153671,37.20930233
4849,orange,10.85793861,173.1259964,28.51851852
4850,orange,10.74518519,188.9300923,30.40540541
4851,orange,11.34881744,180.0499637,29.42675159
4852,orange,9.155717897,168.271943,29.81132075
4853,orange,11.30202432,199.8628402,39.70588235
4854,orange,5.146247213,166.4912491,26.41509434
4855,orange,11.72498568,190.6086033,33.2
4856,orange,12.20373717,175.5366849,27.20930233
4857,orange,9.723296018,177.6452742,29.6
4858,orange,12.34872662,184.5094031,35.625
4859,orange,11.80565357,200.2308201,21.63934426
4860,orange,12.6484677,193.1114497,21.75
4861,orange,8.938070302,184.910005,40.14388489
4862,orange,9.880662996,182.6998394,38.79699248
4863,orange,10.09409468,194.8153818,31.00671141
4864,orange,9.862124026,210.6131067,20.63694268
4865,orange,8.775831958,182.1263881,27.76119403
4866,orange,10.18079645,182.9260768,26.25
4867,orange,12.71815927,177.4458348,24.52830189
4868,orange,7.601416887,159.8875766,31.37254902
4869,orange,8.998733339,187.2108098,29.40397351
4870,orange,12.58100014,189.3560802,26.7768595
4871,orange,10.5120135,204.4848108,33.14685315
4872,orange,10.5812103,172.4374667,35.91836735
4873,orange,9.974590953,179.3839327,27.39130435
4874,orange,10.88663185,175.9735416,28.74251497
4875,orange,9.627322001,194.1900047,33.72781065
4876,orange,10.46348151,154.9640419,30.4
4877,orange,11.72803431,185.5479153,32.4
4878,orange,11.23120506,181.4628876,32.58278146
4879,orange,11.05080749,212.2627172,32.68292683
4880,orange,11.95106403,192.110472,30
4881,orange,8.631524123,175.0297648,29.39597315
4882,orange,12.01312683,185.280314,37.16129032
4883,orange,10.52686983,180.5299865,27.95031056
4884,orange,11.81668916,171.9256109,31.30434783
4885,orange,15.33198264,176.272101,36.5
4886,orange,11.35056244,180.6949379,33.41772152
4887,orange,10.2704643,190.3492702,29.78417266
4888,orange,11.06996526,196.7538058,21.50943396
4889,orange,11.75031898,170.3892816,36.4137931
4890,orange,11.59659565,199.4631734,33.51724138
4891,orange,11.01157245,189.9396003,36.55629139
4892,orange,12.48436613,219.4477268,19.7515528
4893,orange,9.991489882,185.5941608,30.73170732
4894,orange,8.64592536,206.9558059,31.875
4895,orange,10.43187883,190.4787138,34.73684211
4896,orange,12.74181487,158.0335681,23.65714286
4897,orange,12.87242173,204.1649417,34.28571429
4898,orange,9.041178156,175.0242611,31.18421053
4899,orange,11.01422396,158.5830317,34.06451613
4900,orange,11.78748251,182.2483356,18.77300613
4901,orange,11.84402066,216.0454915,30.34482759
4902,orange,10.67182554,183.1969264,20.40816327
4903,orange,11.03941069,189.3120569,27.48387097
4904,orange,11.10910213,201.9115867,25.03067485
4905,orange,12.15996582,191.72314,31.6
4906,orange,9.44874977,190.3900145,34.61538462
4907,orange,5.572073377,189.0807797,32.30769231
4908,orange,12.31064105,204.3403138,33.15789474
4909,orange,11.72102212,191.7305837,28.67647059
4910,orange,10.68132247,193.8077819,17.90322581
4911,orange,10.7662472,181.5667857,31.78807947
4912,orange,12.73923645,213.6604914,32.24489796
4913,orange,10.69011376,210.1781424,20.51612903
4914,orange,12.09126511,190.3404388,26.13496933
4915,orange,9.743906332,161.9043367,21.05263158
4916,orange,9.640107853,182.6456121,26.15384615
4917,orange,9.409618037,172.1667303,14.11764706
4918,orange,10.2182061,214.8281553,29.23076923
4919,orange,12.06469074,200.7928804,25.43478261
4920,orange,13.27099258,193.4299274,30.68965517
4921,orange,12.33778862,192.8005003,30.20689655
4922,orange,10.47969635,184.8891698,29.24050633
4923,orange,12.31503126,216.8096583,22.30769231
4924,orange,10.31816629,210.7404658,22.4516129
4925,orange,12.8821948,185.0499753,28.59060403
4926,orange,11.5907628,183.3744227,30.55900621
4927,orange,12.39662056,200.1046347,35.65217391
4928,orange,11.4586002,182.3764769,25.47945205
4929,orange,11.99942399,212.850492,27.51592357
4930,orange,13.37537878,200.1432031,30.6122449
4931,orange,13.49818422,195.9186294,36.52173913
4932,orange,8.107672293,190.9840775,30.89820359
4933,orange,12.85290908,207.5748131,33.41772152
4934,orange,12.7630074,193.5132325,31.27272727
4935,orange,12.73131632,191.6237312,33.28467153
4936,orange,12.95597407,189.0756116,33.16770186
4937,orange,10.80905671,190.7543975,26.89655172
4938,orange,13.65486444,182.7604325,28.21428571
4939,orange,10.65700847,183.4199547,35.75342466
4940,orange,15.73141222,163.7916269,25.35714286
4941,orange,13.51985621,205.4918376,26.76258993
4942,orange,10.75772483,151.0550767,30
4943,orange,10.19356416,161.1453975,29.58333333
4944,orange,10.19916387,196.7691756,35.67567568
4945,orange,11.23655665,205.3045388,34.78991597
4946,orange,11.23169112,192.6821931,35.82733813
4947,orange,12.96446425,191.0749262,31.01123596
4948,orange,13.47606651,179.1058726,35.47169811
4949,orange,11.3880894,189.1524622,32.27586207
4950,orange,11.75497166,191.4908209,35.07042254
4951,orange,16.16078878,213.3802125,32.53012048
4952,orange,11.42440777,197.4825751,28.21192053
4953,orange,8.866919957,180.5967933,30.99337748
4954,orange,12.32088199,177.5381911,30.18867925
4955,orange,10.45682935,205.1937899,27.53424658
4956,orange,9.872322867,237.1966942,28.44444444
4957,orange,13.31027395,189.9689978,32.27848101
4958,orange,11.71216986,196.0346482,35.69620253
4959,orange,9.422424015,174.7971189,30
4960,orange,10.60920238,196.8552754,29
4961,orange,11.8031055,173.0227911,22.66666667
4962,orange,11.10430055,210.9053566,29.53125
4963,orange,10.9099652,195.6996355,23.83561644
4964,orange,13.76819054,187.6239367,31.67701863
4965,orange,11.99088248,168.9717539,24.48979592
4966,orange,13.95386584,194.2175076,30.77922078
4967,orange,12.18601602,205.6594607,32.27848101
4968,orange,12.81664397,175.0678723,28.04733728
4969,orange,12.69857645,205.945984,29.01960784
4970,orange,12.45235687,207.2074143,27.53424658
4971,orange,11.18986226,184.9783481,33.03797468
4972,orange,11.43530601,192.9436117,33.5
4973,orange,12.06395471,217.5076256,26.13496933
4974,orange,10.31463644,187.6893709,25.13513514
4975,orange,10.99876446,183.7853841,30.82191781
4976,orange,9.610919645,208.2099259,32.79503106
4977,orange,12.46022751,187.7407757,32.64705882
4978,orange,9.885869427,197.1314992,33.6
4979,orange,11.33405874,188.9334502,30.8
4980,orange,13.60461012,190.0283392,30.43478261
4981,orange,11.08934844,210.5795493,37.6119403
4982,orange,9.997885206,202.1383302,36.28742515
4983,orange,12.15214509,216.8797423,22.55639098
4984,orange,10.76560428,201.1675413,27.01986755
4985,orange,12.06613311,211.2526373,26.35135135
4986,orange,11.22743181,183.7720263,23.04878049
4987,orange,13.24115359,184.9255342,33.29032258
4988,orange,12.85763264,171.2871848,20.90322581
4989,orange,15.21427456,221.0681087,22.81690141
4990,orange,13.18675418,214.9377851,37.09923664
4991,orange,15.51661665,200.3735452,41.30434783
4992,orange,13.47595293,214.7832467,26.66666667
4993,orange,11.64941052,196.5134049,26.62251656
4994,orange,11.05386027,215.6943438,33.2
4995,orange,11.01064987,232.8356094,34.46808511
4996,orange,12.15269209,243.0720643,30.89820359
4997,orange,16.22291582,221.2457764,23.8410596
4998,orange,10.70423637,220.201327,31.51079137
4999,orange,12.65430031,235.6369731,31.94805195
5000,orange,11.87639856,230.1181158,29.36170213
5001,grapefruit,9.787126046,155.8412283,23.80952381
5002,grapefruit,5.313801233,102.5224082,12.44444444
5003,grapefruit,9.845739937,129.511685,15.34883721
5004,grapefruit,7.19559632,126.5846227,26.66666667
5005,grapefruit,8.2317278,131.7623025,26.51162791
5006,grapefruit,7.879997956,131.0345816,27.96610169
5007,grapefruit,9.631478681,156.4939635,32.77777778
5008,grapefruit,7.08037396,133.5489366,17.61904762
5009,grapefruit,6.382524871,156.1118136,32.88888889
5010,grapefruit,10.68503267,158.9936272,18.5840708
5011,grapefruit,9.392281457,115.9326425,21.20300752
5012,grapefruit,6.688258347,137.5078338,27.35294118
5013,grapefruit,6.961049638,168.4368915,33.63636364
5014,grapefruit,7.277039882,164.3193398,29.53846154
5015,grapefruit,6.484293479,151.1921009,20.95238095
5016,grapefruit,6.786975163,154.7360185,23.23943662
5017,grapefruit,10.25649089,144.524203,28.39285714
5018,grapefruit,11.07849227,160.9309189,28.73239437
5019,grapefruit,9.604070593,139.4488401,26.72268908
5020,grapefruit,7.850100821,166.4642678,20.14925373
5021,grapefruit,8.334960139,133.2195211,22.44604317
5022,grapefruit,10.25417974,149.5033304,31.2
5023,grapefruit,7.78168934,156.4447762,22.74193548
5024,grapefruit,8.46321519,148.1238873,24.88888889
5025,grapefruit,9.790887142,131.8230313,31.5
5026,grapefruit,9.739611486,158.9124033,26.75159236
5027,grapefruit,9.124425359,137.244053,24
5028,grapefruit,6.309265592,137.8615351,32.11267606
5029,grapefruit,9.158825201,120.66366,23.77358491
5030,grapefruit,5.182705072,163.3638405,21.52671756
5031,grapefruit,5.796817466,167.6327954,26.21848739
5032,grapefruit,9.723299161,135.7901204,18.94736842
5033,grapefruit,8.546342941,148.4934755,16.72131148
5034,grapefruit,10.36726739,149.2860627,25.14705882
5035,grapefruit,8.040978645,142.2447728,20.80645161
5036,grapefruit,7.927201091,147.0219367,16.52173913
5037,grapefruit,7.239070857,168.065744,23.42465753
5038,grapefruit,10.23457772,144.2532124,22.80991736
5039,grapefruit,10.93670324,159.1517676,22.06451613
5040,grapefruit,10.19047954,161.1252013,23.89830508
5041,grapefruit,7.017930668,148.1510491,21.02189781
5042,grapefruit,8.746950731,153.9962215,31.40186916
5043,grapefruit,9.764382935,122.599063,31.62162162
5044,grapefruit,10.78904938,146.4882537,24.76190476
5045,grapefruit,9.282965407,154.929463,31.28571429
5046,grapefruit,7.620585811,118.4035807,6.371681416
5047,grapefruit,7.25444811,166.7900101,29.32330827
5048,grapefruit,11.16420142,146.1395521,25.84615385
5049,grapefruit,8.409292345,175.7290867,25.59440559
5050,grapefruit,10.19391061,147.0296209,22.85714286
5051,grapefruit,9.267054215,177.0952528,17.14285714
5052,grapefruit,12.01636335,130.9466401,23.35877863
5053,grapefruit,10.55146237,172.5733975,17.90322581
